Image Number,Gate,Start/Restar the game,The joy of the players,yellow card,Red Card,Ball,Stadium View,referee Image,Penalty Image,Free Kick,Generic Moment
68579,1,0,0,0,0,0,0,0,0,0,1
54387,0,0,0,0,0,1,0,1,0,0,1
31477,0,0,0,0,0,0,0,0,0,0,1
85254,1,0,0,0,0,1,0,0,0,0,1
97321,0,0,0,0,0,1,0,1,0,0,1
93954,0,0,0,0,0,1,0,1,0,0,1
19833,0,0,0,0,0,0,0,1,0,0,1
13366,0,0,0,0,0,0,0,0,0,0,1
73958,1,0,0,0,0,0,0,1,0,0,1
41507,0,0,0,0,0,0,0,1,0,0,1
46716,0,0,0,0,0,0,0,0,0,0,1
87449,1,0,0,0,0,1,0,1,0,0,1
94032,0,0,0,0,0,0,0,0,0,0,1
86682,1,0,0,0,0,0,0,0,0,0,1
45043,0,0,0,0,0,1,0,1,0,0,1
657,1,0,0,0,0,1,0,0,0,0,1
49186,0,0,0,0,0,0,0,0,0,0,1
86486,0,0,0,0,0,0,0,0,0,0,1
16434,0,0,0,0,0,0,0,0,0,0,1
15305,0,0,0,0,0,0,0,0,0,0,1
61141,0,0,0,0,0,1,0,1,0,0,1
18809,0,0,0,0,0,1,0,0,0,0,1
85936,1,0,0,0,0,1,0,1,0,0,1
11104,0,0,0,0,0,1,0,1,0,0,1
11110,0,0,0,0,0,1,0,1,0,0,1
6591,1,0,0,0,0,1,0,0,0,0,1
26005,0,0,0,0,0,1,0,1,0,0,1
21921,1,0,0,0,0,1,0,1,0,0,1
84978,1,0,0,0,0,1,0,0,0,0,1
1819,1,0,0,0,0,1,0,0,0,0,1
68077,0,0,0,0,0,1,0,0,0,0,1
52931,0,0,0,0,0,0,0,0,0,0,1
38363,0,0,0,0,0,0,0,0,0,0,1
88336,0,0,0,0,0,1,0,1,0,0,1
61039,0,0,0,0,0,1,0,1,0,0,1
52958,0,0,0,0,0,0,0,0,0,0,1
77273,1,0,0,0,0,1,0,0,0,0,1
13974,0,0,0,0,0,1,0,0,0,0,1
10813,0,0,0,0,0,1,0,0,0,0,1
57535,0,0,0,0,0,1,0,1,0,0,1
64309,0,0,0,0,0,1,0,1,0,0,1
53993,0,0,0,0,0,1,0,1,0,0,1
71883,1,0,0,0,0,1,0,0,0,0,1
88589,0,0,0,0,0,0,0,0,0,0,1
75768,0,0,0,0,0,1,0,1,0,0,1
36223,1,0,0,0,0,1,0,1,0,0,1
66173,0,0,0,0,0,1,0,0,0,0,1
8088,0,0,0,0,0,1,0,1,0,0,1
94464,0,0,0,0,0,1,0,0,0,0,1
92892,0,0,0,0,0,1,0,1,0,0,1
19479,0,0,0,0,0,1,0,0,0,0,1
69441,1,0,0,0,0,0,0,1,0,0,1
82465,1,0,0,0,0,1,0,0,0,0,1
90380,0,0,0,0,0,1,0,1,0,0,1
4354,1,0,0,0,0,1,0,0,0,0,1
27458,0,0,0,0,0,1,0,0,0,0,1
57211,0,0,0,0,0,1,0,0,0,0,1
44542,1,0,0,0,0,0,0,0,0,0,1
85379,0,0,0,0,0,1,0,1,0,0,1
75686,0,0,0,0,0,1,0,1,0,0,1
74559,0,0,0,0,0,0,0,0,0,0,1
69597,0,0,0,0,0,1,0,1,0,0,1
71502,0,0,0,0,0,1,0,1,0,0,1
22012,0,0,0,0,0,0,0,0,0,0,1
66847,0,0,0,0,0,1,0,1,0,0,1
64548,0,0,0,0,0,0,0,0,0,0,1
46770,0,0,0,0,0,1,0,0,0,0,1
63467,0,0,0,0,0,0,0,1,0,0,1
10455,1,0,0,0,0,1,0,0,0,0,1
23271,0,0,0,0,0,0,0,0,0,0,1
24294,1,0,0,0,0,0,0,1,0,0,1
86564,0,0,0,0,0,0,0,0,0,0,1
12095,0,0,0,0,0,1,0,1,0,0,1
97691,0,0,0,0,0,0,0,0,0,0,1
6523,1,0,0,0,0,1,0,1,0,0,1
59129,1,0,0,0,0,1,0,1,0,0,1
97133,1,0,0,0,0,0,0,0,0,0,1
47883,0,0,0,0,0,0,0,0,0,0,1
14749,0,0,0,0,0,1,0,1,0,0,1
23062,0,0,0,0,0,0,0,0,0,0,1
65040,0,0,0,0,0,1,0,1,0,0,1
10037,0,0,0,0,0,0,0,0,0,0,1
90207,0,0,0,0,0,1,0,1,0,0,1
81516,0,0,0,0,0,1,0,1,0,0,1
12121,0,0,0,0,0,1,0,0,0,0,1
79407,0,0,0,0,0,1,0,1,0,0,1
6233,0,0,0,0,0,0,0,1,0,0,1
50995,1,0,0,0,0,1,0,1,0,0,1
10094,0,0,0,0,0,0,0,1,0,0,1
37505,0,0,0,0,0,1,0,1,0,0,1
83794,0,0,0,0,0,0,0,0,0,0,1
91748,0,0,0,0,0,1,0,1,0,0,1
12573,0,0,0,0,0,1,0,1,0,0,1
59980,0,0,0,0,0,0,0,0,0,0,1
41185,0,0,0,0,0,1,0,0,0,0,1
72979,0,0,0,0,0,0,0,0,0,0,1
77212,0,0,0,0,0,0,0,0,0,0,1
69818,0,0,0,0,0,0,0,0,0,0,1
62967,0,0,0,0,0,1,0,1,0,0,1
77825,1,0,0,0,0,1,0,0,0,0,1
38470,0,0,0,0,0,1,0,1,0,0,1
37579,1,0,0,0,0,1,0,0,0,0,1
59453,1,0,0,0,0,1,0,1,0,0,1
29611,0,0,0,0,0,0,0,0,0,0,1
30106,0,0,0,0,0,1,0,0,0,0,1
4489,0,0,0,0,0,1,0,0,0,0,1
91394,0,0,0,0,0,0,0,0,0,0,1
4419,0,0,0,0,0,0,0,0,0,0,1
28651,0,0,0,0,0,1,0,1,0,0,1
4285,0,0,0,0,0,1,0,1,0,0,1
81118,0,0,0,0,0,0,0,0,0,0,1
29355,1,0,0,0,0,0,0,1,0,0,1
4135,1,0,0,0,0,1,0,0,0,0,1
88416,0,0,0,0,0,0,0,0,0,0,1
21019,1,0,0,0,0,0,0,0,0,0,1
77280,0,0,0,0,0,1,0,1,0,0,1
54167,0,0,0,0,0,0,0,0,0,0,1
70937,0,0,0,0,0,0,0,0,0,0,1
60333,0,0,0,0,0,0,0,0,0,0,1
74032,0,0,0,0,0,1,0,1,0,0,1
18928,1,0,0,0,0,0,0,0,0,0,1
23863,0,0,0,0,0,0,0,0,0,0,1
26441,1,0,0,0,0,1,0,1,0,0,1
67310,0,0,0,0,0,1,0,0,0,0,1
96741,0,0,0,0,0,1,0,1,0,0,1
38726,0,0,0,0,0,0,0,0,0,0,1
98308,0,0,0,0,0,0,0,0,0,0,1
54327,0,0,0,0,0,0,0,0,0,0,1
17418,0,0,0,0,0,0,0,0,0,0,1
69219,0,0,0,0,0,1,0,1,0,0,1
37911,0,0,0,0,0,0,0,0,0,0,1
40452,0,0,0,0,0,1,0,1,0,0,1
45729,0,0,0,0,0,0,0,0,0,0,1
7514,0,0,0,0,0,0,0,1,0,0,1
44757,0,0,0,0,0,0,0,1,0,0,1
31058,0,0,0,0,0,1,0,1,0,0,1
19884,0,0,0,0,0,1,0,0,0,0,1
37059,0,0,0,0,0,0,0,0,0,0,1
84698,0,0,0,0,0,0,0,0,0,0,1
11835,0,0,0,0,0,0,0,0,0,0,1
88973,1,0,0,0,0,1,0,1,0,0,1
68108,0,0,0,0,0,1,0,1,0,0,1
50065,0,0,0,0,0,1,0,1,0,0,1
40343,0,0,0,0,0,0,0,1,0,0,1
40581,0,0,0,0,0,0,0,1,0,0,1
88680,0,0,0,0,0,0,0,0,0,0,1
57234,0,0,0,0,0,1,0,0,0,0,1
69058,0,0,0,0,0,0,0,0,0,0,1
27342,0,0,0,0,0,1,0,1,0,0,1
135,1,0,0,0,0,1,0,0,0,0,1
75363,0,0,0,0,0,1,0,0,0,0,1
23201,1,0,0,0,0,1,0,1,0,0,1
71357,1,0,0,0,0,1,0,0,0,0,1
25896,0,0,0,0,0,1,0,1,0,0,1
70340,0,0,0,0,0,0,0,0,0,0,1
43318,0,0,0,0,0,0,0,0,0,0,1
53232,0,0,0,0,0,0,0,0,0,0,1
9518,0,0,0,0,0,1,0,0,0,0,1
76535,0,0,0,0,0,0,0,0,0,0,1
57849,0,0,0,0,0,0,0,0,0,0,1
98871,0,0,0,0,0,1,0,1,0,0,1
12778,1,0,0,0,0,0,0,0,0,0,1
31742,1,0,0,0,0,1,0,1,0,0,1
5013,0,0,0,0,0,1,0,0,0,0,1
80436,0,0,0,0,0,0,0,0,0,0,1
76413,0,0,0,0,0,1,0,0,0,0,1
10175,1,0,0,0,0,0,0,0,0,0,1
48217,1,0,0,0,0,1,0,1,0,0,1
32957,0,0,0,0,0,0,0,0,0,0,1
86059,0,0,0,0,0,1,0,1,0,0,1
58606,0,0,0,0,0,1,0,0,0,0,1
13593,1,0,0,0,0,1,0,0,0,0,1
75422,0,0,0,0,0,0,0,0,0,0,1
37168,0,0,0,0,0,1,0,0,0,0,1
76085,0,0,0,0,0,0,0,0,0,0,1
16523,0,0,0,0,0,1,0,1,0,0,1
96782,0,0,0,0,0,1,0,1,0,0,1
23706,1,0,0,0,0,0,0,0,0,0,1
3259,0,0,0,0,0,1,0,0,0,0,1
71094,0,0,0,0,0,1,0,1,0,0,1
60612,0,0,0,0,0,1,0,0,0,0,1
66203,0,0,0,0,0,0,0,0,0,0,1
34519,1,0,0,0,0,0,0,1,0,0,1
5085,0,0,0,0,0,1,0,1,0,0,1
44914,1,0,0,0,0,1,0,0,0,0,1
99173,1,0,0,0,0,1,0,0,0,0,1
32263,0,0,0,0,0,1,0,1,0,0,1
62198,1,0,0,0,0,0,0,0,0,0,1
41081,0,0,0,0,0,0,0,1,0,0,1
26976,0,0,0,0,0,0,0,0,0,0,1
5846,1,0,0,0,0,1,0,1,0,0,1
11380,0,0,0,0,0,0,0,0,0,0,1
11335,0,0,0,0,0,1,0,0,0,0,1
78718,0,0,0,0,0,0,0,0,0,0,1
22473,0,0,0,0,0,0,0,0,0,0,1
6081,0,0,0,0,0,0,0,0,0,0,1
30413,0,0,0,0,0,0,0,0,0,0,1
19940,0,0,0,0,0,0,0,0,0,0,1
53274,0,0,0,0,0,0,0,0,0,0,1
64984,0,0,0,0,0,0,0,0,0,0,1
16461,0,0,0,0,0,1,0,0,0,0,1
65428,0,0,0,0,0,0,0,0,0,0,1
79848,0,0,0,0,0,1,0,0,0,0,1
82696,0,0,0,0,0,1,0,0,0,0,1
61783,0,0,0,0,0,0,0,0,0,0,1
28347,0,0,0,0,0,1,0,1,0,0,1
32061,0,0,0,0,0,1,0,1,0,0,1
53444,1,0,0,0,0,0,0,0,0,0,1
57858,0,0,0,0,0,1,0,1,0,0,1
86239,0,0,0,0,0,0,0,0,0,0,1
5076,0,0,0,0,0,0,0,1,0,0,1
98165,0,0,0,0,0,1,0,1,0,0,1
19012,1,0,0,0,0,1,0,1,0,0,1
63430,0,0,0,0,0,1,0,1,0,0,1
15349,0,0,0,0,0,1,0,1,0,0,1
46465,1,0,0,0,0,0,0,0,0,0,1
62209,0,0,0,0,0,0,0,0,0,0,1
34370,0,0,0,0,0,0,0,0,0,0,1
29216,0,0,0,0,0,1,0,1,0,0,1
52456,0,0,0,0,0,1,0,1,0,0,1
82703,0,0,0,0,0,0,0,0,0,0,1
58228,1,0,0,0,0,0,0,1,0,0,1
91258,0,0,0,0,0,1,0,1,0,0,1
35155,0,0,0,0,0,1,0,1,0,0,1
60701,0,0,0,0,0,1,0,1,0,0,1
41488,0,0,0,0,0,0,0,0,0,0,1
58807,0,0,0,0,0,1,0,1,0,0,1
77876,0,0,0,0,0,0,0,0,0,0,1
40880,0,0,0,0,0,0,0,1,0,0,1
20019,1,0,0,0,0,0,0,0,0,0,1
43848,0,0,0,0,0,0,0,0,0,0,1
9278,1,0,0,0,0,1,0,0,0,0,1
35939,1,0,0,0,0,0,0,1,0,0,1
79965,0,0,0,0,0,0,0,0,0,0,1
3715,0,0,0,0,0,1,0,1,0,0,1
8882,0,0,0,0,0,0,0,0,0,0,1
60487,1,0,0,0,0,1,0,1,0,0,1
80405,1,0,0,0,0,1,0,0,0,0,1
14464,0,0,0,0,0,0,0,0,0,0,1
60184,0,0,0,0,0,1,0,1,0,0,1
21107,0,0,0,0,0,0,0,0,0,0,1
89387,0,0,0,0,0,1,0,1,0,0,1
98966,1,0,0,0,0,1,0,1,0,0,1
89592,0,0,0,0,0,1,0,0,0,0,1
1072,0,0,0,0,0,1,0,1,0,0,1
36984,0,0,0,0,0,1,0,1,0,0,1
69203,0,0,0,0,0,0,0,0,0,0,1
6610,0,0,0,0,0,0,0,0,0,0,1
97212,0,0,0,0,0,1,0,0,0,0,1
85753,0,0,0,0,0,0,0,0,0,0,1
3143,0,0,0,0,0,1,0,0,0,0,1
15479,1,0,0,0,0,0,0,1,0,0,1
16782,1,0,0,0,0,1,0,0,0,0,1
43934,0,0,0,0,0,1,0,0,0,0,1
8217,1,0,0,0,0,0,0,0,0,0,1
13994,0,0,0,0,0,1,0,1,0,0,1
43118,0,0,0,0,0,1,0,1,0,0,1
96565,0,0,0,0,0,1,0,1,0,0,1
38924,0,0,0,0,0,1,0,1,0,0,1
35792,0,0,0,0,0,1,0,1,0,0,1
91432,0,0,0,0,0,0,0,0,0,0,1
81659,0,0,0,0,0,1,0,1,0,0,1
67283,0,0,0,0,0,0,0,0,0,0,1
89106,0,0,0,0,0,0,0,1,0,0,1
16257,0,0,0,0,0,0,0,0,0,0,1
89518,0,0,0,0,0,0,0,0,0,0,1
62448,0,0,0,0,0,0,0,0,0,0,1
15997,0,0,0,0,0,1,0,1,0,0,1
20520,0,0,0,0,0,0,0,0,0,0,1
5034,1,0,0,0,0,0,0,1,0,0,1
21575,1,0,0,0,0,0,0,0,0,0,1
33217,0,0,0,0,0,1,0,1,0,0,1
23374,0,0,0,0,0,0,0,0,0,0,1
47203,0,0,0,0,0,1,0,1,0,0,1
30934,0,0,0,0,0,1,0,0,0,0,1
87913,0,0,0,0,0,0,0,0,0,0,1
33822,1,0,0,0,0,0,0,0,0,0,1
56820,0,0,0,0,0,0,0,0,0,0,1
92586,0,0,0,0,0,1,0,0,0,0,1
88308,0,0,0,0,0,1,0,1,0,0,1
28606,0,0,0,0,0,0,0,0,0,0,1
12285,0,0,0,0,0,0,0,1,0,0,1
24354,0,0,0,0,0,0,0,0,0,0,1
29499,0,0,0,0,0,0,0,0,0,0,1
5804,1,0,0,0,0,1,0,0,0,0,1
14982,0,0,0,0,0,1,0,1,0,0,1
93824,1,0,0,0,0,0,0,0,0,0,1
22723,0,0,0,0,0,1,0,1,0,0,1
36179,0,0,0,0,0,1,0,1,0,0,1
92064,1,0,0,0,0,1,0,1,0,0,1
82415,0,0,0,0,0,1,0,0,0,0,1
80682,0,0,0,0,0,1,0,1,0,0,1
46562,0,0,0,0,0,0,0,0,0,0,1
33262,0,0,0,0,0,1,0,0,0,0,1
89781,0,0,0,0,0,1,0,1,0,0,1
96972,0,0,0,0,0,0,0,0,0,0,1
79188,0,0,0,0,0,1,0,0,0,0,1
77740,0,0,0,0,0,1,0,1,0,0,1
83982,1,0,0,0,0,1,0,1,0,0,1
95212,0,0,0,0,0,1,0,0,0,0,1
74640,0,0,0,0,0,0,0,0,0,0,1
1050,0,0,0,0,0,0,0,1,0,0,1
18082,0,0,0,0,0,1,0,1,0,0,1
64528,0,0,0,0,0,1,0,0,0,0,1
38106,0,0,0,0,0,0,0,0,0,0,1
72216,0,0,0,0,0,0,0,0,0,0,1
59184,0,0,0,0,0,1,0,1,0,0,1
27176,0,0,0,0,0,1,0,1,0,0,1
57465,0,0,0,0,0,0,0,0,0,0,1
73601,0,0,0,0,0,0,0,0,0,0,1
94412,1,0,0,0,0,1,0,0,0,0,1
28285,0,0,0,0,0,1,0,1,0,0,1
40162,0,0,0,0,0,0,0,0,0,0,1
86495,0,0,0,0,0,0,0,0,0,0,1
97514,0,0,0,0,0,0,0,0,0,0,1
92897,0,0,0,0,0,0,0,0,0,0,1
29040,1,0,0,0,0,1,0,1,0,0,1
2815,0,0,0,0,0,1,0,1,0,0,1
45171,0,0,0,0,0,0,0,0,0,0,1
21163,1,0,0,0,0,1,0,0,0,0,1
34034,1,0,0,0,0,0,0,0,0,0,1
33124,0,0,0,0,0,0,0,0,0,0,1
41177,1,0,0,0,0,1,0,1,0,0,1
17483,1,0,0,0,0,1,0,0,0,0,1
36965,0,0,0,0,0,1,0,0,0,0,1
63312,0,0,0,0,0,0,0,0,0,0,1
24784,0,0,0,0,0,1,0,0,0,0,1
81451,0,0,0,0,0,1,0,0,0,0,1
31890,0,0,0,0,0,1,0,1,0,0,1
85732,0,0,0,0,0,1,0,1,0,0,1
30085,0,0,0,0,0,1,0,1,0,0,1
33567,0,0,0,0,0,1,0,0,0,0,1
4192,0,0,0,0,0,0,0,1,0,0,1
80540,0,0,0,0,0,1,0,0,0,0,1
52897,1,0,0,0,0,1,0,1,0,0,1
82923,0,0,0,0,0,0,0,0,0,0,1
81171,0,0,0,0,0,1,0,1,0,0,1
27721,1,0,0,0,0,1,0,1,0,0,1
31827,0,0,0,0,0,1,0,1,0,0,1
57384,0,0,0,0,0,1,0,0,0,0,1
7070,0,0,0,0,0,1,0,1,0,0,1
7431,0,0,0,0,0,1,0,0,0,0,1
1079,0,0,0,0,0,1,0,1,0,0,1
51503,0,0,0,0,0,0,0,1,0,0,1
49261,0,0,0,0,0,0,0,0,0,0,1
5221,0,0,0,0,0,1,0,1,0,0,1
48653,0,0,0,0,0,1,0,1,0,0,1
51317,0,0,0,0,0,0,0,0,0,0,1
8452,0,0,0,0,0,0,0,0,0,0,1
78272,1,0,0,0,0,0,0,0,0,0,1
77958,1,0,0,0,0,0,0,0,0,0,1
97931,1,0,0,0,0,1,0,1,0,0,1
87194,1,0,0,0,0,1,0,1,0,0,1
5534,0,0,0,0,0,1,0,1,0,0,1
75548,0,0,0,0,0,0,0,0,0,0,1
50864,0,0,0,0,0,1,0,1,0,0,1
44970,0,0,0,0,0,1,0,0,0,0,1
31534,0,0,0,0,0,0,0,0,0,0,1
80366,0,0,0,0,0,0,0,0,0,0,1
82386,0,0,0,0,0,1,0,1,0,0,1
74777,0,0,0,0,0,0,0,0,0,0,1
76384,0,0,0,0,0,1,0,1,0,0,1
62434,0,0,0,0,0,1,0,0,0,0,1
13253,1,0,0,0,0,0,0,1,0,0,1
38741,0,0,0,0,0,0,0,0,0,0,1
47902,0,0,0,0,0,0,0,0,0,0,1
84455,0,0,0,0,0,1,0,1,0,0,1
59801,0,0,0,0,0,1,0,1,0,0,1
82554,0,0,0,0,0,0,0,0,0,0,1
66222,0,0,0,0,0,1,0,1,0,0,1
92702,1,0,0,0,0,1,0,1,0,0,1
39071,1,0,0,0,0,1,0,0,0,0,1
51822,1,0,0,0,0,1,0,0,0,0,1
5740,0,0,0,0,0,0,0,1,0,0,1
81589,1,0,0,0,0,1,0,0,0,0,1
44333,1,0,0,0,0,0,0,0,0,0,1
74934,0,0,0,0,0,1,0,0,0,0,1
30677,0,0,0,0,0,1,0,1,0,0,1
49683,0,0,0,0,0,0,0,0,0,0,1
2029,0,0,0,0,0,1,0,1,0,0,1
29353,0,0,0,0,0,1,0,1,0,0,1
10886,0,0,0,0,0,1,0,0,0,0,1
22579,0,0,0,0,0,1,0,1,0,0,1
16901,1,0,0,0,0,0,0,1,0,0,1
23332,0,0,0,0,0,0,0,0,0,0,1
58051,0,0,0,0,0,1,0,0,0,0,1
80143,0,0,0,0,0,1,0,0,0,0,1
94995,0,0,0,0,0,1,0,1,0,0,1
61619,0,0,0,0,0,0,0,0,0,0,1
33337,0,0,0,0,0,0,0,0,0,0,1
80465,0,0,0,0,0,1,0,1,0,0,1
63194,0,0,0,0,0,0,0,0,0,0,1
18339,0,0,0,0,0,1,0,0,0,0,1
96060,0,0,0,0,0,0,0,0,0,0,1
801,1,0,0,0,0,0,0,0,0,0,1
15548,0,0,0,0,0,1,0,1,0,0,1
2443,0,0,0,0,0,1,0,1,0,0,1
73433,0,0,0,0,0,0,0,0,0,0,1
17697,1,0,0,0,0,0,0,0,0,0,1
14666,0,0,0,0,0,0,0,0,0,0,1
94864,0,0,0,0,0,0,0,0,0,0,1
58679,0,0,0,0,0,1,0,1,0,0,1
80894,0,0,0,0,0,0,0,0,0,0,1
44427,0,0,0,0,0,0,0,0,0,0,1
28321,0,0,0,0,0,0,0,0,0,0,1
88216,0,0,0,0,0,0,0,0,0,0,1
76872,0,0,0,0,0,0,0,0,0,0,1
39779,0,0,0,0,0,1,0,1,0,0,1
975,0,0,0,0,0,1,0,0,0,0,1
43149,0,0,0,0,0,0,0,0,0,0,1
47482,0,0,0,0,0,0,0,0,0,0,1
7013,0,0,0,0,0,0,0,0,0,0,1
65513,0,0,0,0,0,0,0,0,0,0,1
57642,0,0,0,0,0,1,0,1,0,0,1
7110,1,0,0,0,0,0,0,0,0,0,1
3896,1,0,0,0,0,1,0,0,0,0,1
58158,0,0,0,0,0,0,0,0,0,0,1
25828,1,0,0,0,0,1,0,0,0,0,1
83259,1,0,0,0,0,1,0,0,0,0,1
34420,0,0,0,0,0,0,0,0,0,0,1
34593,0,0,0,0,0,1,0,1,0,0,1
25312,1,0,0,0,0,1,0,0,0,0,1
69988,0,0,0,0,0,1,0,0,0,0,1
96602,0,0,0,0,0,1,0,1,0,0,1
92902,0,0,0,0,0,0,0,0,0,0,1
25429,0,0,0,0,0,0,0,0,0,0,1
81384,0,0,0,0,0,0,0,0,0,0,1
92916,0,0,0,0,0,0,0,0,0,0,1
88411,0,0,0,0,0,1,0,0,0,0,1
99532,0,0,0,0,0,1,0,1,0,0,1
67395,0,0,0,0,0,1,0,0,0,0,1
84224,1,0,0,0,0,0,0,0,0,0,1
24336,1,0,0,0,0,1,0,0,0,0,1
12755,1,0,0,0,0,0,0,1,0,0,1
47003,0,0,0,0,0,1,0,1,0,0,1
64955,0,0,0,0,0,1,0,0,0,0,1
17808,0,0,0,0,0,0,0,0,0,0,1
96752,0,0,0,0,0,1,0,0,0,0,1
48305,0,0,0,0,0,1,0,1,0,0,1
57979,0,0,0,0,0,0,0,0,0,0,1
8058,0,0,0,0,0,0,0,0,0,0,1
60590,0,0,0,0,0,0,0,0,0,0,1
90874,0,0,0,0,0,1,0,0,0,0,1
43090,0,0,0,0,0,0,0,0,0,0,1
8052,0,0,0,0,0,1,0,0,0,0,1
79045,0,0,0,0,0,0,0,0,0,0,1
67917,1,0,0,0,0,0,0,0,0,0,1
9972,1,0,0,0,0,1,0,1,0,0,1
79974,0,0,0,0,0,1,0,0,0,0,1
44398,0,0,0,0,0,0,0,1,0,0,1
65880,0,0,0,0,0,1,0,1,0,0,1
50131,0,0,0,0,0,1,0,1,0,0,1
16476,1,0,0,0,0,0,0,1,0,0,1
17042,0,0,0,0,0,0,0,0,0,0,1
96361,1,0,0,0,0,1,0,0,0,0,1
34421,0,0,0,0,0,0,0,0,0,0,1
12039,0,0,0,0,0,0,0,0,0,0,1
67633,0,0,0,0,0,0,0,0,0,0,1
45261,0,0,0,0,0,0,0,0,0,0,1
53012,0,0,0,0,0,1,0,1,0,0,1
14098,0,0,0,0,0,1,0,1,0,0,1
35361,0,0,0,0,0,0,0,0,0,0,1
82609,0,0,0,0,0,1,0,0,0,0,1
73527,0,0,0,0,0,0,0,0,0,0,1
62982,0,0,0,0,0,1,0,0,0,0,1
74741,0,0,0,0,0,0,0,0,0,0,1
20423,1,0,0,0,0,1,0,0,0,0,1
43081,0,0,0,0,0,1,0,0,0,0,1
35875,0,0,0,0,0,1,0,1,0,0,1
40265,1,0,0,0,0,1,0,1,0,0,1
51661,0,0,0,0,0,0,0,0,0,0,1
11369,0,0,0,0,0,1,0,0,0,0,1
2628,0,0,0,0,0,1,0,0,0,0,1
7561,0,0,0,0,0,1,0,1,0,0,1
47717,0,0,0,0,0,0,0,0,0,0,1
8959,0,0,0,0,0,1,0,0,0,0,1
88289,0,0,0,0,0,0,0,0,0,0,1
50077,0,0,0,0,0,1,0,1,0,0,1
6871,0,0,0,0,0,0,0,0,0,0,1
65244,0,0,0,0,0,0,0,1,0,0,1
35728,0,0,0,0,0,0,0,0,0,0,1
98262,0,0,0,0,0,1,0,1,0,0,1
58143,0,0,0,0,0,1,0,1,0,0,1
33107,0,0,0,0,0,0,0,0,0,0,1
26025,1,0,0,0,0,0,0,0,0,0,1
60134,0,0,0,0,0,1,0,1,0,0,1
18997,0,0,0,0,0,1,0,1,0,0,1
67530,1,0,0,0,0,0,0,0,0,0,1
26678,0,0,0,0,0,0,0,0,0,0,1
52304,1,0,0,0,0,0,0,0,0,0,1
75161,0,0,0,0,0,0,0,0,0,0,1
64044,0,0,0,0,0,0,0,0,0,0,1
52654,1,0,0,0,0,0,0,0,0,0,1
4761,0,0,0,0,0,0,0,0,0,0,1
78580,0,0,0,0,0,1,0,1,0,0,1
827,0,0,0,0,0,1,0,1,0,0,1
96669,0,0,0,0,0,0,0,0,0,0,1
91153,0,0,0,0,0,1,0,1,0,0,1
66066,0,0,0,0,0,1,0,1,0,0,1
71935,0,0,0,0,0,1,0,1,0,0,1
13962,0,0,0,0,0,1,0,0,0,0,1
82137,0,0,0,0,0,1,0,1,0,0,1
24646,1,0,0,0,0,1,0,0,0,0,1
19399,0,0,0,0,0,1,0,0,0,0,1
15116,0,0,0,0,0,0,0,0,0,0,1
49553,0,0,0,0,0,1,0,1,0,0,1
3088,0,0,0,0,0,1,0,0,0,0,1
66525,1,0,0,0,0,1,0,0,0,0,1
75275,0,0,0,0,0,0,0,0,0,0,1
96164,1,0,0,0,0,0,0,0,0,0,1
6671,1,0,0,0,0,0,0,0,0,0,1
49729,0,0,0,0,0,0,0,0,0,0,1
97315,0,0,0,0,0,1,0,1,0,0,1
91568,0,0,0,0,0,1,0,1,0,0,1
6054,0,0,0,0,0,0,0,0,0,0,1
33671,0,0,0,0,0,0,0,0,0,0,1
90605,0,0,0,0,0,1,0,1,0,0,1
47819,0,0,0,0,0,0,0,0,0,0,1
81639,0,0,0,0,0,0,0,0,0,0,1
48838,1,0,0,0,0,1,0,1,0,0,1
94921,0,0,0,0,0,1,0,1,0,0,1
69788,0,0,0,0,0,0,0,0,0,0,1
71107,0,0,0,0,0,0,0,1,0,0,1
57999,0,0,0,0,0,1,0,0,0,0,1
755,0,0,0,0,0,1,0,1,0,0,1
88364,0,0,0,0,0,1,0,1,0,0,1
27582,0,0,0,0,0,1,0,1,0,0,1
39428,1,0,0,0,0,1,0,0,0,0,1
37761,0,0,0,0,0,0,0,0,0,0,1
50474,0,0,0,0,0,1,0,1,0,0,1
94868,0,0,0,0,0,1,0,0,0,0,1
2187,0,0,0,0,0,0,0,1,0,0,1
57794,1,0,0,0,0,0,0,0,0,0,1
79359,1,0,0,0,0,1,0,0,0,0,1
95140,1,0,0,0,0,0,0,0,0,0,1
92137,0,0,0,0,0,0,0,0,0,0,1
7275,1,0,0,0,0,1,0,0,0,0,1
30239,0,0,0,0,0,0,0,0,0,0,1
8544,1,0,0,0,0,1,0,0,0,0,1
99993,0,0,0,0,0,1,0,1,0,0,1
63159,0,0,0,0,0,1,0,1,0,0,1
75246,0,0,0,0,0,1,0,1,0,0,1
36512,0,0,0,0,0,0,0,0,0,0,1
75782,0,0,0,0,0,1,0,0,0,0,1
15791,0,0,0,0,0,0,0,0,0,0,1
42815,0,0,0,0,0,1,0,1,0,0,1
50223,0,0,0,0,0,1,0,1,0,0,1
14647,0,0,0,0,0,1,0,1,0,0,1
35923,0,0,0,0,0,1,0,0,0,0,1
58649,0,0,0,0,0,0,0,0,0,0,1
50117,0,0,0,0,0,1,0,1,0,0,1
83076,1,0,0,0,0,1,0,1,0,0,1
99714,0,0,0,0,0,1,0,1,0,0,1
52275,0,0,0,0,0,0,0,0,0,0,1
48682,0,0,0,0,0,0,0,0,0,0,1
77622,0,0,0,0,0,1,0,1,0,0,1
31373,0,0,0,0,0,0,0,0,0,0,1
